id_municipio,ano_pib,pib,populacao
4107751,2022,169827000,8062
4114708,2022,138584000,5865
4116703,2022,851560000,13765
4123824,2022,156573000,3644
4125456,2022,89393000,3957
4126355,2022,226888000,5007
4202107,2022,2554304000,45369
4202909,2022,9919247000,141385
4206751,2022,74451000,2008
4215109,2022,452502000,12757
4216057,2022,188146000,6084
4219606,2022,204112000,3653
4304663,2022,784508000,26487
4305439,2022,422834000,6262
4309571,2022,63386000,2565
4309704,2022,198250000,4681
4310330,2022,670989000,26824
4311908,2022,161880000,4320
4312500,2022,497283000,12090
4313425,2022,143698000,3198
4313508,2022,1992123000,47396
4314209,2022,245042000,7484
4321352,2022,123165000,5212
4321832,2022,65535000,2760
4322905,2022,180273000,4769
5002902,2022,1000068000,20988
5005251,2022,895138000,6799
5200134,2022,1456803000,21568
5200175,2022,616437000,4954
5215231,2022,1225873000,103804
5216007,2022,162077000,2455
5216304,2022,303870000,7607
5222005,2022,960672000,14956
1303106,2022,325558000,27062
1303536,2022,592973000,30668
1505650,2022,379126000,18668
1506906,2022,67380000,6116
1600212,2022,94531000,4461
1700400,2022,273732000,6499
1702703,2022,61533000,3342
1720937,2022,35214000,2021
2102358,2022,139629000,12918
2104008,2022,185079000,18311
2104909,2022,100952000,10290
2107308,2022,52128000,4320
2107357,2022,177468000,14314
2111904,2022,154316000,10238
2202117,2022,56512000,4616
2206506,2022,83186000,7577
2210300,2022,62243000,6025
2312601,2022,147888000,10822
2402006,2022,1598739000,61146
2407005,2022,97477000,9070
2414100,2022,128347000,10262
2510303,2022,49124000,4259
2515104,2022,114294000,11040
2600203,2022,248784000,18674
2601003,2022,151341000,10241
2605509,2022,152317000,15026
2610707,2022,6393106000,342167
2613909,2022,1903947000,92228
2707404,2022,418368000,9295
2802304,2022,442102000,14530
2806800,2022,139978000,10327
2902807,2022,427687000,26026
2904753,2022,175032000,19589
2915502,2022,339263000,18781
2922201,2022,77665000,7190
2927408,2022,68764218000,2417678
2929008,2022,191036000,11026
2932002,2022,277058000,24665
2932804,2022,195563000,16277
3104007,2022,8637092000,111691
3107307,2022,1462199000,48032
3108206,2022,481771000,5528
3109402,2022,796395000,23910
3121902,2022,79772000,4226
3122470,2022,74216000,3697
3124906,2022,242517000,10801
3125903,2022,151697000,9590
3130606,2022,176008000,7301
3132701,2022,370460000,21042
3136405,2022,71971000,3854
3148301,2022,142148000,8659
3151701,2022,488911000,16390
3157708,2022,924580000,15734
3160405,2022,828154000,27295
3165800,2022,44947000,2068
3201100,2022,221085000,10254
3202801,2022,6164004000,39832
3300506,2022,890883000,28102
3301702,2022,65861333000,808161
3500402,2022,237447000,7369
3507902,2022,1355481000,23898
3515186,2022,2399383000,39816
3523206,2022,1304343000,44438
3527108,2022,8848509000,74779
3528304,2022,121127000,3165
3532843,2022,46090000,2032
3534708,2022,4463317000,103970
3543907,2022,13877680000,201418
3545001,2022,271541000,15202
3552700,2022,376565000,14769
3557154,2022,146668000,2692
4106852,2022,194540000,2892
4107736,2022,275670000,6255
4109302,2022,535922000,13735
4109401,2022,9378785000,182093
4114906,2022,494280000,8677
4115705,2022,1000498000,39259
4120358,2022,279159000,5737
4121307,2022,174360000,3512
4121505,2022,540782000,14514
4123709,2022,255764000,8912
4201257,2022,483695000,9811
4202578,2022,83783000,2187
4306320,2022,104476000,2751
4306502,2022,341143000,13051
4319752,2022,89106000,2251
4321857,2022,167221000,4716
5003157,2022,361039000,14289
5007406,2022,843881000,19818
5104906,2022,182481000,7426
5107206,2022,110387000,4535
5107800,2022,803332000,15246
5200852,2022,97738000,5259
5203559,2022,135489000,10296
5210109,2022,2858914000,25548
5211909,2022,10563395000,105729
5221577,2022,78044000,2798
1100205,2022,22537533000,460434
1100320,2022,1383948000,21635
1200203,2022,2313075000,91888
1200708,2022,632360000,18243
1304302,2022,220398000,18631
1501253,2022,138929000,4031
1501725,2022,440739000,24718
1503200,2022,499455000,35797
1506559,2022,233058000,20370
1507508,2022,214554000,13664
1508209,2022,520317000,50832
1713304,2022,423866000,12701
2101970,2022,80574000,7574
2109205,2022,96644000,11356
2110708,2022,445024000,34034
2112506,2022,611978000,53356
2200707,2022,111663000,9407
2203255,2022,45190000,4413
2203404,2022,88389000,6320
2205250,2022,44071000,4180
2206902,2022,61165000,6097
2210508,2022,143276000,13755
2210656,2022,82610000,9460
2304459,2022,331346000,17294
2311306,2022,1283066000,84168
2401107,2022,1218377000,24093
2401859,2022,115655000,6293
2402402,2022,142820000,7992
2407401,2022,125503000,8179
2413508,2022,81783000,6436
2501401,2022,117262000,9224
2502102,2022,56351000,5207
2507408,2022,86264000,7516
2507606,2022,84469000,7796
2511509,2022,139094000,12311
2516003,2022,381993000,26774
2607604,2022,297783000,24540
2610608,2022,1042985000,56665
2705705,2022,290123000,20695
2708956,2022,121208000,12303
2800605,2022,2283499000,41511
2802700,2022,102804000,8321
2803807,2022,58964000,3579
2804904,2022,281549000,12502
2902708,2022,489346000,51092
2903201,2022,8761077000,159734
2908101,2022,664816000,19151
2916708,2022,95765000,8153
2920205,2022,208456000,15398
2921104,2022,486192000,22194
2923308,2022,106666000,7716
3115409,2022,43876000,3110
3119708,2022,75936000,3486
3129905,2022,80149000,3365
3137007,2022,149545000,14383
3138500,2022,105712000,4737
3145505,2022,53647000,2555
3152131,2022,53623000,3747
3154309,2022,360256000,17226
3155207,2022,64423000,5429
3159209,2022,239955000,8460
3165503,2022,71577000,5104
3202900,2022,335824000,10597
3301876,2022,712149000,27920
3503703,2022,1283204000,7602
3505906,2022,2795758000,58402
3522000,2022,338466000,3618
3525607,2022,119071000,4371
3532900,2022,430590000,9311
3539301,2022,3844918000,73545
3539806,2022,4022935000,103765
3542008,2022,326893000,7038
3543006,2022,445041000,18627
3557204,2022,379732000,12211
4106407,2022,2173940000,45206
4109708,2022,990332000,28830
4119509,2022,1691359000,118730
4121208,2022,561246000,18398
4123857,2022,326165000,9934
4125753,2022,226386000,5784
4201109,2022,94170000,3593
4202800,2022,1962656000,33773
4204178,2022,106660000,3317
4205902,2022,4963887000,72570
4211058,2022,249273000,9117
4301206,2022,403055000,12058
4303400,2022,123647000,4836
4303673,2022,184639000,3242
4309258,2022,93574000,1417
4313003,2022,127414000,3044
4314407,2022,11740930000,325685
4316303,2022,410044000,6576
4320800,2022,1218858000,29991
4322541,2022,236643000,6058
5000203,2022,1718478000,16741
5000906,2022,917075000,9303
5002159,2022,511355000,8567
5002407,2022,2000420000,30612
5007505,2022,373746000,5199
5007695,2022,3210185000,29579
5103304,2022,1123199000,18238
5103452,2022,503915000,7014
5107701,2022,568250000,15453
5201702,2022,316671000,18390
5203575,2022,320198000,3299
5204508,2022,3407345000,98622
5205901,2022,864716000,9164
1504307,2022,310995000,25971
2100154,2022,120774000,12142
2100956,2022,296104000,25517
2101731,2022,91672000,8460
2104800,2022,1267469000,73872
2106375,2022,143228000,13761
2108009,2022,341451000,18802
2108900,2022,181008000,17161
2110005,2022,888803000,57635
2114007,2022,641092000,40801
2201002,2022,49463000,4520
2201200,2022,575075000,47938
2211506,2022,37034000,3185
2301604,2022,273041000,21697
2402709,2022,171108000,11000
2406601,2022,113114000,8319
2410108,2022,143411000,12390
2410801,2022,48437000,4127
2501302,2022,314453000,18705
2503506,2022,160537000,16064
2504108,2022,34001000,2312
2601201,2022,1360082000,77742
2603405,2022,56926000,5228
2605459,2022,301152000,3167
2613800,2022,302256000,16677
2706604,2022,89082000,6576
2804805,2022,3804226000,192330
2805208,2022,132055000,5677
2902609,2022,215809000,18220
2909000,2022,74074000,7546
2912707,2022,314018000,25344
2919207,2022,8004190000,203331
2931004,2022,278872000,21006
3103801,2022,219252000,2631
3104304,2022,336758000,13881
3109709,2022,562166000,11883
3113008,2022,224637000,19548
3117801,2022,259018000,10880
3119005,2022,135393000,3200
3129509,2022,1641284000,22229
3131703,2022,7361373000,113343
3132909,2022,346913000,10770
3136702,2022,21817613000,540756
3137700,2022,557867000,20835
3140100,2022,63670000,4224
3143302,2022,12351983000,414240
3143401,2022,657402000,24089
3149150,2022,112340000,10433
3159605,2022,2187943000,40635
3162252,2022,65157000,4822
3163508,2022,116400000,6197
3164902,2022,41464000,2300
3166303,2022,175838000,7345
3167608,2022,494706000,19750
3200508,2022,132067000,7223
3200805,2022,892742000,30674
3201209,2022,6282575000,185786
3202405,2022,2801586000,124656
3202652,2022,399394000,13710
3300803,2022,1567755000,56943
3505609,2022,658639000,32092
3510708,2022,372262000,11345
3512902,2022,622396000,8719
3516309,2022,2039346000,165139
3519006,2022,420580000,9125
3521606,2022,116247000,7085
3527801,2022,96789000,3981
3533700,2022,128930000,4331
3544608,2022,167592000,5112
3546207,2022,173306000,4277
3551405,2022,190474000,12746
4105300,2022,937101000,11087
4109757,2022,198451000,6218
4118006,2022,406284000,13245
4118857,2022,242963000,7189
4122602,2022,402506000,9097
4203600,2022,3229123000,36932
4207106,2022,1237649000,17046
4209904,2022,528412000,12873
4212908,2022,1738799000,21972
4216404,2022,321117000,8668
4217709,2022,1077546000,29991
4219101,2022,257605000,3634
4300307,2022,137865000,6123
4302154,2022,162523000,1933
4304101,2022,103163000,3613
4304697,2022,83791000,2921
4305355,2022,1828634000,35012
4305587,2022,76751000,2423
4307559,2022,434148000,5582
4310405,2022,386702000,6427
4313060,2022,894687000,20088
4313409,2022,10915915000,227646
4316451,2022,844872000,10203
4318507,2022,651593000,25443
4319406,2022,457770000,15577
5005806,2022,541179000,13220
5101902,2022,2458070000,17004
5106208,2022,150092000,3932
5107180,2022,801786000,10089
5108352,2022,102217000,2904
5202353,2022,244357000,2946
5204607,2022,78141000,3755
5219605,2022,109190000,3293
1100130,2022,909027000,30707
1200351,2022,256481000,17093
1500404,2022,919276000,69377
1508100,2022,5999823000,91306
2102002,2022,502149000,33100
2103000,2022,2440068000,156973
2105708,2022,553462000,44403
2109759,2022,64532000,6697
2112274,2022,64356000,5507
2112803,2022,570708000,51442
2112902,2022,366775000,30805
2201176,2022,42721000,3995
2206407,2022,146653000,10255
2210102,2022,44548000,3297
2302305,2022,353476000,32775
2310100,2022,120067000,10242
2311959,2022,187867000,16633
2312106,2022,164591000,16954
2408003,2022,9582885000,264577
2500908,2022,119681000,12212
2504801,2022,229338000,14683
2512101,2022,514594000,32473
2516409,2022,94202000,8010
2602308,2022,624055000,37474
2602704,2022,149124000,12808
2605806,2022,136979000,13636
2615409,2022,768527000,41137
2702009,2022,199720000,10810
2704708,2022,2862078000,60370
2706000,2022,121166000,10812
2708204,2022,104202000,6555
2803302,2022,453871000,16209
2805109,2022,103298000,7396
2904605,2022,1916461000,70510
2914703,2022,1160119000,65073
2916302,2022,297356000,9174
2922607,2022,200144000,12063
2923902,2022,118828000,9370
2928604,2022,1223555000,56012
3105004,2022,113010000,7492
3106408,2022,234548000,8627
3110103,2022,110448000,5304
3116605,2022,1275084000,30159
3124005,2022,523466000,20255
3124708,2022,140291000,2772
3133105,2022,557980000,15236
3137601,2022,2613052000,75145
3138203,2022,3348003000,104761
3140001,2022,5090283000,61387
3142106,2022,182413000,8968
3144672,2022,159950000,3151
3145356,2022,121181000,10275
3157302,2022,72571000,4208
3163409,2022,73844000,5396
3166006,2022,86521000,5483
3166105,2022,50946000,3067
3169505,2022,92082000,5886
3170503,2022,276044000,10600
3201001,2022,309701000,13608
3201902,2022,1104697000,35416
3205150,2022,196503000,8911
3303906,2022,15951213000,278881
3502507,2022,1145413000,32569
3511904,2022,200098000,6982
3516200,2022,13076033000,352536
3523404,2022,9032761000,121590
3545308,2022,2659063000,43748
3547007,2022,164149000,5243
3547601,2022,890869000,23411
3548401,2022,87086000,3899
3549300,2022,64166000,2242
3549607,2022,66748000,3853
4108502,2022,427245000,11062
4115101,2022,257423000,9847
4117503,2022,1183331000,45962
4120408,2022,184906000,4336
4121752,2022,263341000,6553
4124806,2022,1081146000,11886
4125407,2022,259601000,6040
4205159,2022,165112000,3637
4205431,2022,87118000,2682
4211009,2022,1131737000,10066
4215455,2022,569974000,12882
4216107,2022,501291000,9226
4216701,2022,594284000,14167
4219507,2022,2885926000,51607
4300109,2022,648342000,16041
4301651,2022,319647000,6461
4302451,2022,153756000,6247
4306759,2022,75699000,1888
4310462,2022,168815000,1720
4310801,2022,1361667000,22983
4316477,2022,149878000,2877
4317905,2022,690813000,15320
5219506,2022,73250000,2820
1100031,2022,289783000,5351
1300201,2022,177565000,15314
1507979,2022,875905000,18782
1508050,2022,373497000,15242
1600238,2022,478972000,6666
1708205,2022,857600000,18881
1712157,2022,35046000,1626
1717909,2022,125341000,7586
1721109,2022,159209000,7459
2105401,2022,836921000,60440
2201960,2022,76413000,8436
2202251,2022,43652000,3414
2204105,2022,58490000,4412
2207900,2022,425040000,37894
2208304,2022,408400000,28846
2208601,2022,34283000,3042
2209104,2022,66207000,5831
2404853,2022,145395000,7292
2405603,2022,243966000,13977
2408201,2022,573065000,31942
2413300,2022,73394000,5703
2414704,2022,65328000,5233
2502003,2022,82367000,6268
2502805,2022,169245000,13613
2506004,2022,793127000,31231
2607109,2022,59766000,4765
2607752,2022,2732812000,27749
2607901,2022,18514598000,644037
2612604,2022,610413000,40578
2616308,2022,557087000,26359
2702355,2022,496517000,25397
2900355,2022,368395000,14201
2905107,2022,102600000,10384
2906204,2022,270467000,24206
2918308,2022,207889000,14355
2923001,2022,646041000,39509
2926301,2022,506571000,33386
2931905,2022,633447000,48736
2933174,2022,149543000,9913
3107109,2022,1317319000,39848
3111507,2022,583446000,12979
3127602,2022,188431000,11331
3132206,2022,447168000,13846
3142304,2022,89883000,5125
3144706,2022,485384000,17438
3155405,2022,129338000,8518
3161403,2022,87316000,4800
3162450,2022,104831000,13024
3201159,2022,491754000,12985
3204906,2022,3451218000,123752
3504107,2022,8826312000,158647
3504701,2022,62119000,3887
3505203,2022,1810874000,31595
3509502,2022,80646591000,1139047
3514809,2022,309186000,13069
3527603,2022,1813179000,12265
3530201,2022,585090000,15917
3531704,2022,90420000,4138
3536307,2022,1599786000,14512
3537701,2022,116896000,5519
3541000,2022,9984881000,349935
3541208,2022,336492000,14490
3547502,2022,874777000,24833
3547650,2022,44240000,1645
3548104,2022,274001000,6126
4102703,2022,186283000,2814
4103305,2022,269979000,7735
4103354,2022,257286000,4854
4117206,2022,111831000,5833
4117255,2022,413699000,12699
4117701,2022,1964611000,33855
4119954,2022,713238000,30425
4120655,2022,265756000,4201
4123105,2022,118787000,3394
4123402,2022,354483000,11378
4127809,2022,370416000,8426
4128559,2022,290769000,8215
4200705,2022,352093000,10481
4203006,2022,4922086000,73720
4206405,2022,509034000,10796
4209177,2022,96075000,2555
4211702,2022,1273949000,23661
4215679,2022,268999000,8066
4217402,2022,821542000,20061
4314555,2022,60885000,2260
4315149,2022,294672000,3077
4319208,2022,171473000,5118
4321436,2022,317410000,10334
5000807,2022,438853000,7653
5100508,2022,155562000,8009
5101209,2022,31669000,1010
5104559,2022,596681000,5020
5106752,2022,2278640000,52018
5107297,2022,62482000,2875
5200050,2022,405353000,19128
5204102,2022,336768000,11513
5212204,2022,838117000,19620
5213004,2022,367298000,10304
5220686,2022,232071000,5742
1100056,2022,903099000,15890
1301407,2022,578742000,33170
1302702,2022,781078000,53914
1400704,2022,217047000,13751
1500305,2022,539303000,37765
1502707,2022,765892000,44617
1502855,2022,171989000,14117
1505106,2022,982930000,52229
1600055,2022,99725000,4673
1600253,2022,108365000,5599
1702307,2022,153138000,5550
1710508,2022,155967000,6819
1715259,2022,46606000,2230
1721307,2022,38383000,1874
2101350,2022,45480000,5252
2104628,2022,99981000,7063
2104651,2022,103326000,10713
2110856,2022,123480000,9051
2201903,2022,1931867000,28796
2202075,2022,35142000,3108
2202406,2022,121311000,11100
2202455,2022,49634000,3974
2204352,2022,63986000,5445
2208403,2022,1033833000,65538
2208650,2022,256473000,8738
2300804,2022,89238000,7245
2308807,2022,80172000,8254
2309904,2022,68377000,6175
2310209,2022,595518000,38980
2310902,2022,181463000,16616
2407252,2022,56007000,3924
2411908,2022,65016000,4161
2512309,2022,299712000,21114
2513943,2022,33208000,2585
2600500,2022,451412000,41548
2602407,2022,201665000,9079
2603603,2022,391184000,7750
2614105,2022,372222000,32811
2614303,2022,93144000,10540
2615201,2022,115451000,8920
2701209,2022,171399000,10482
2704609,2022,104088000,9534
2903003,2022,132407000,13836
2907103,2022,337539000,28869
2912202,2022,496149000,20785
2913408,2022,213020000,15527
2914208,2022,76989000,6101
2919553,2022,11938895000,107909
2922656,2022,171364000,18523
2924207,2022,169733000,13954
2927101,2022,151147000,10308
2929206,2022,25361789000,38733
2932457,2022,260969000,13642
3105400,2022,1727167000,30778
3115003,2022,94876000,2712
3116506,2022,103827000,7166
3117504,2022,3542338000,23163
3127404,2022,106375000,4727
3127701,2022,8028769000,257171
3129806,2022,3073445000,170537
3135209,2022,903262000,65150
3135704,2022,140200000,5883
3137304,2022,57187000,3313
3140852,2022,172456000,8895
3158409,2022,51898000,3489
3201605,2022,609139000,27458
3202306,2022,714399000,29358
3303609,2022,1073592000,41375
3303856,2022,793141000,29619
3304508,2022,325931000,8954
3305802,2022,6247785000,165123
3509304,2022,194847000,9133
3514304,2022,856063000,8096
3515004,2022,16591731000,250691
3518859,2022,227822000,7320
3524808,2022,2384962000,48776
3530607,2022,22702759000,451505
3537602,2022,2471440000,68352
3548203,2022,159642000,7133
4103057,2022,192292000,7924
4103206,2022,179789000,6581
4103404,2022,93813000,2627
4104428,2022,918860000,14973
4107702,2022,157894000,4492
4127205,2022,614114000,17568
4202875,2022,113026000,2489
4204459,2022,54428000,2065
4212205,2022,1048777000,19150
4213104,2022,419814000,5769
4213401,2022,322645000,10649
4300455,2022,119787000,3651
4300638,2022,147333000,5310
4305975,2022,299358000,2667
4309050,2022,389247000,7658
4313037,2022,133014000,4865
4314035,2022,134709000,4319
4315404,2022,186012000,9738
4315503,2022,562183000,14939
4318804,2022,1625159000,41989
4319000,2022,1215871000,21084
5001003,2022,2245279000,27674
5002209,2022,1312946000,23659
5101258,2022,707293000,14786
5103056,2022,1189669000,9593
5103205,2022,1544915000,31370
5207808,2022,321738000,10419
5209101,2022,2732049000,35664
5213806,2022,2416416000,51351
5216452,2022,806454000,2964
5218607,2022,377773000,12165
5220207,2022,782339000,21900
5221403,2022,3228071000,142431
5221858,2022,3278279000,198861
1300805,2022,415321000,33080
1400308,2022,481025000,18095
1501451,2022,340703000,18099
1505502,2022,5020674000,105550
1507466,2022,66008000,4430
1507607,2022,938621000,52894
1718204,2022,3850165000,64418
2101301,2022,138556000,16290
2105203,2022,119171000,10231
2105351,2022,121516000,13828
2105500,2022,315181000,24709
2108504,2022,344863000,31429
2203230,2022,616191000,4854
2205003,2022,111035000,10790
2208205,2022,219871000,17613
2302602,2022,855906000,62326
2305407,2022,796420000,62642
2308351,2022,226109000,14123
2400406,2022,37809000,2946
2400703,2022,792176000,12484
2409332,2022,86696000,4847
2502151,2022,305885000,6377
2502409,2022,98918000,10252
2503753,2022,44212000,2740
2505808,2022,52063000,3327
2510600,2022,42297000,2918
2511103,2022,84890000,6859
2513000,2022,34737000,3355
2607208,2022,17815112000,98932
2611408,2022,275308000,13838
2611903,2022,369563000,20009
2615300,2022,901620000,46147
2802809,2022,254736000,16549
2803708,2022,101488000,6838
2901502,2022,92256000,11031
2903805,2022,163554000,16873
2916500,2022,453943000,31679
2920700,2022,396613000,24527
2922706,2022,196102000,13715
2927200,2022,472126000,28282
2928307,2022,73341000,8716
2930006,2022,111669000,9360
2930709,2022,7423431000,114559
3101102,2022,723560000,25269
3104205,2022,2735329000,41416
3108552,2022,424707000,15020
3113206,2022,885252000,23812
3118007,2022,8477571000,52890
3118908,2022,147036000,7547
3121001,2022,79590000,5465
3123106,2022,178040000,5029
3127008,2022,748730000,14540
3127073,2022,50425000,4647
3127339,2022,65813000,4793
3129103,2022,217168000,5192
3129202,2022,146294000,6134
3131307,2022,18957035000,227731
3134103,2022,141202000,6055
3134400,2022,2403673000,38295
3139607,2022,551720000,26535
3140209,2022,86162000,3387
3140803,2022,725963000,14121
3144805,2022,12119429000,111697
3148103,2022,4419875000,89826
3152303,2022,143930000,10569
3156106,2022,97197000,4994
3161650,2022,49274000,3143
3164001,2022,143511000,7166
3170404,2022,4864891000,86619
3172004,2022,1687803000,39160
3204609,2022,692569000,22808
3300159,2022,276295000,11034
3300225,2022,488446000,11828
3302403,2022,19614198000,246391
3304300,2022,1905833000,56276
3304706,2022,1457559000,41325
3502101,2022,4038899000,59783
3512803,2022,2059490000,59773
3513900,2022,418610000,11158
3514700,2022,166592000,6205
3515103,2022,1548218000,66970
3523701,2022,188763000,5779
3530904,2022,147772000,3722
3534401,2022,112145798000,728615
3534609,2022,1231458000,31272
3536703,2022,3986159000,44827
3540002,2022,2325357000,20196
3541406,2022,10344115000,225668
3541703,2022,917951000,13163
3542909,2022,412615000,10989
3543709,2022,252857000,9098
3552205,2022,54465436000,723682
3552403,2022,17753219000,279545
3554706,2022,320480000,9335
3556909,2022,547752000,8109
4103008,2022,280661000,4558
4104501,2022,1206588000,20481
4110607,2022,537988000,15746
4110656,2022,84703000,2343
4115903,2022,125967000,2238
4121356,2022,179423000,2618
4122503,2022,632270000,11251
4125506,2022,31479079000,329628
4127007,2022,595237000,9547
4201505,2022,286198000,8834
4207858,2022,66801000,2069
4209003,2022,2588135000,30146
4210050,2022,67238000,1778
4214409,2022,300067000,6253
4216206,2022,7730885000,52674
4306130,2022,106378000,1635
4306908,2022,1103751000,23819
4308508,2022,1568643000,32627
4311429,2022,59389000,2601
4313375,2022,2758042000,29024
4313607,2022,138641000,3629
4315453,2022,62683000,1796
4317103,2022,2819394000,84421
4320503,2022,397349000,5541
4321808,2022,1382580000,24916
4323507,2022,120420000,2660
5004007,2022,332847000,10444
5102686,2022,2919960000,8822
5103858,2022,1447641000,8642
5203104,2022,140014000,3351
5211404,2022,301871000,7736
1100106,2022,1057883000,39387
1100262,2022,265661000,3471
1400100,2022,15213966000,413486
1502764,2022,431268000,14036
1502939,2022,1261538000,58484
1503077,2022,314533000,24703
1503093,2022,522757000,26362
1703073,2022,122563000,4476
1703909,2022,447727000,4847
1715002,2022,111315000,3362
2106706,2022,381900000,21030
2109809,2022,394235000,41561
2205854,2022,78154000,8032
2208106,2022,111832000,11341
2209708,2022,58610000,5392
2210607,2022,653626000,38934
2210706,2022,412378000,14350
2210979,2022,36929000,2316
2302107,2022,503468000,35218
2307700,2022,1793354000,105093
2407203,2022,1493271000,27369
2407500,2022,145542000,10255
2409209,2022,52292000,3115
2505352,2022,54716000,4982
2505501,2022,43723000,3641
2515708,2022,36500000,2942
2608107,2022,333326000,27725
2614709,2022,198366000,13738
2615805,2022,272241000,26937
2705002,2022,303389000,21844
2705200,2022,274869000,15405
2706901,2022,889362000,35370
2908200,2022,415483000,20800
2910404,2022,248726000,19107
2918753,2022,132848000,14105
2922003,2022,2968296000,37977
2925006,2022,311912000,23334
2925501,2022,719701000,35003
2929107,2022,255642000,20283
2932101,2022,253804000,18626
3101003,2022,290803000,14037
3104601,2022,352823000,14138
3107208,2022,90621000,5348
3111150,2022,46711000,3714
3120607,2022,91382000,5434
3122900,2022,108142000,6093
3123205,2022,341843000,12630
3129608,2022,134720000,6286
3137403,2022,354139000,12769
3139904,2022,230037000,14247
3142205,2022,289982000,13633
3146701,2022,105286000,5707
3152105,2022,2245067000,57776
3153103,2022,78080000,4850
3154705,2022,127370000,4080
3157005,2022,791734000,40178
3157278,2022,58847000,3095
3159704,2022,182791000,3382
3170800,2022,1265738000,33744
3200136,2022,285359000,9711
3201308,2022,14637851000,353491
3203056,2022,1244234000,28931
3203205,2022,7895973000,166786
3302858,2022,2834791000,167127
3305158,2022,914557000,22080
3501152,2022,3594286000,17301
3511607,2022,1032978000,19048
3515301,2022,56385000,2703
3517208,2022,260000000,11239
3520426,2022,2303082000,13419
3538600,2022,708921000,26029
3542305,2022,82130000,4494
3544806,2022,203345000,6437
3552601,2022,304867000,11323
3553609,2022,294802000,11816
3555802,2022,313528000,8833
4104204,2022,6118471000,136327
4108205,2022,416851000,7635
4112900,2022,162325000,3333
4116505,2022,51328000,1323
4118105,2022,361505000,9557
4118907,2022,322090000,11878
4122651,2022,142135000,5435
4123006,2022,489076000,15223
4123907,2022,461617000,11066
4126108,2022,179457000,5232
4205191,2022,180978000,2269
4207908,2022,532410000,10285
4210209,2022,73674000,3214
4218004,2022,2976677000,51592
4219200,2022,360332000,6189
4301636,2022,332682000,14955
4303103,2022,7094390000,136258
4305702,2022,503407000,6406
4306429,2022,126527000,2090
4306957,2022,212453000,2685
4308102,2022,589303000,13764
4310306,2022,129559000,4157
4314548,2022,69200000,2723
4320206,2022,653026000,11950
4321667,2022,337654000,10962
5002001,2022,637225000,10712
5107305,2022,1634358000,14911
5208509,2022,185999000,4973
5209408,2022,91931000,4085
5209705,2022,1479825000,27742
5215603,2022,1268685000,34967
5218706,2022,100217000,3980
1100064,2022,514219000,15663
1100189,2022,1714400000,35079
1100288,2022,1906485000,56406
1302504,2022,1776203000,101883
1303304,2022,264810000,23818
1400456,2022,393278000,19305
1501782,2022,767219000,45712
1504109,2022,110101000,8115
1505304,2022,1802512000,68294
2105906,2022,148283000,14769
2106003,2022,275398000,11297
2106904,2022,290604000,27751
2109452,2022,327264000,30839
2201556,2022,51937000,4091
2202083,2022,133053000,7957
2205516,2022,60020000,5214
2304509,2022,356851000,15657
2307908,2022,109552000,10846
2308302,2022,317938000,25900
2308500,2022,531262000,37735
2310803,2022,530452000,15274
2312403,2022,6894155000,54143
2408409,2022,48871000,3905
2411601,2022,421481000,3304
2502706,2022,73308000,4214
2516508,2022,150682000,14068
2600401,2022,253240000,26461
2607653,2022,529257000,34935
2610400,2022,249781000,18612
2611533,2022,72509000,6554
2703601,2022,312410000,9219
2900108,2022,79220000,7301
2901007,2022,534104000,36521
2908606,2022,331197000,23654
2914505,2022,332675000,28043
2917201,2022,277477000,17914
2927903,2022,91139000,10300
2929255,2022,179236000,18600
3112109,2022,157696000,5048
3120706,2022,193462000,3521
3122702,2022,115466000,5228
3129004,2022,120001000,7778
3134004,2022,143976000,13745
3144409,2022,143677000,4691
3145901,2022,4988929000,38724
3150604,2022,248221000,6700
3152402,2022,175768000,13666
3157500,2022,55391000,4039
3159357,2022,188093000,6773
3162948,2022,668347000,7793
3169208,2022,145319000,8609
3201704,2022,328817000,11937
3304904,2022,20561718000,896744
3504008,2022,4581891000,101409
3509700,2022,1662494000,46974
3510906,2022,212553000,2799
3512605,2022,143742000,4280
3516101,2022,196358000,3851
3517307,2022,462426000,5512
3519055,2022,1518913000,15094
3519907,2022,476847000,7619
3526803,2022,5881418000,66505
3530102,2022,788259000,27983
3532827,2022,229916000,8497
3536000,2022,881743000,10580
3544103,2022,1037153000,44170
3547106,2022,73933000,2956
4101705,2022,471911000,14485
4101903,2022,613492000,13797
4104253,2022,591901000,30160
4107124,2022,71944000,3171
4107538,2022,384484000,4575
4107603,2022,594325000,16389
4108320,2022,205654000,8116
4109807,2022,4506743000,51603
4122172,2022,151108000,3808
4202305,2022,2970824000,76773
4206603,2022,224031000,4829
4212403,2022,286004000,4245
4213500,2022,1721134000,27688
4214706,2022,506214000,10865
4215687,2022,92260000,2576
4216909,2022,1556978000,24791
4217600,2022,701826000,13714
4300034,2022,291051000,4170
4300554,2022,67859000,1800
4306403,2022,2502141000,30709
4312906,2022,809140000,9649
4313300,2022,1449630000,25692
4320909,2022,1690648000,24557
4322509,2022,3123585000,64197
5101803,2022,3208206000,69210
5102637,2022,7304671000,45899
5106828,2022,273513000,10204
5108857,2022,651212000,3529
5200159,2022,53664000,2297
5201306,2022,729133000,18503
5202601,2022,88517000,3284
5207600,2022,184039000,5877
5212055,2022,44294000,2123
5220454,2022,5809312000,155635
