ano,id_municipio,rede,etapa,ideb
2023,3514007,estadual,EF anos iniciais,6.3
2023,3520905,municipal,EF anos iniciais,6.3
2023,4319901,municipal,EF anos iniciais,6.3
2023,1716109,municipal,EF anos iniciais,6.3
2023,3139607,municipal,EF anos iniciais,6.3
2023,3147402,municipal,EF anos iniciais,6.3
2023,3505104,municipal,EF anos iniciais,6.3
2023,3203700,estadual,EF anos finais,6.3
2023,1700707,estadual,EF anos iniciais,6.3
2023,3166303,municipal,EF anos iniciais,6.3
2023,3512209,municipal,EF anos iniciais,6.3
2023,3521150,municipal,EF anos iniciais,6.3
2023,3530607,municipal,EF anos iniciais,6.3
2023,4322327,municipal,EF anos iniciais,6.3
2023,5106455,municipal,EF anos iniciais,6.3
2023,3133204,municipal,EF anos iniciais,6.3
2023,3553856,municipal,EF anos iniciais,6.3
2023,4107108,municipal,EF anos iniciais,6.3
2023,4119152,municipal,EF anos iniciais,6.3
2023,4314464,municipal,EF anos iniciais,6.3
2023,4322301,municipal,EF anos iniciais,6.3
2023,1200609,estadual,EF anos iniciais,6.3
2023,2508000,municipal,EF anos iniciais,6.3
2023,2613909,municipal,EF anos iniciais,6.3
2023,3510005,estadual,EF anos iniciais,6.3
2023,3518503,municipal,EF anos iniciais,6.3
2023,3546801,municipal,EF anos iniciais,6.3
2023,4215679,estadual,EF anos iniciais,6.3
2023,3133006,municipal,EF anos iniciais,6.3
2023,3147006,estadual,EF anos iniciais,6.3
2023,4208500,municipal,EF anos iniciais,6.3
2023,4305850,municipal,EF anos iniciais,6.3
2023,4310751,estadual,EF anos iniciais,6.3
2023,2605103,municipal,EF anos finais,6.3
2023,3127008,municipal,EF anos iniciais,6.3
2023,3162401,municipal,EF anos iniciais,6.3
2023,3535606,municipal,EF anos iniciais,6.3
2023,4206207,municipal,EF anos iniciais,6.3
2023,3203346,estadual,EF anos finais,6.3
2023,2410207,estadual,EF anos iniciais,6.3
2023,2700201,municipal,EF anos iniciais,6.3
2023,3136207,municipal,EF anos iniciais,6.3
2023,3136405,municipal,EF anos iniciais,6.3
2023,3504503,municipal,EF anos iniciais,6.3
2023,4311155,estadual,EF anos iniciais,6.3
2023,2615706,municipal,EF anos iniciais,6.3
2023,3164100,municipal,EF anos iniciais,6.3
2023,4121752,municipal,EF anos iniciais,6.3
2023,4122602,municipal,EF anos iniciais,6.3
2023,4301073,municipal,EF anos iniciais,6.3
2023,4305504,estadual,EF anos iniciais,6.3
2023,2313807,municipal,EF anos iniciais,6.3
2023,3101607,municipal,EF anos iniciais,6.3
2023,3200904,estadual,EF anos iniciais,6.3
2023,3535002,municipal,EF anos iniciais,6.3
2023,3554607,municipal,EF anos iniciais,6.3
2023,4109906,municipal,EF anos iniciais,6.3
2023,4207403,municipal,EF anos iniciais,6.3
2023,4209151,municipal,EF anos iniciais,6.3
2023,4300877,municipal,EF anos iniciais,6.3
2023,4302105,estadual,EF anos iniciais,6.3
2023,3107307,estadual,EF anos iniciais,6.3
2023,3503604,municipal,EF anos iniciais,6.3
2023,3515004,municipal,EF anos iniciais,6.3
2023,4117057,municipal,EF anos iniciais,6.3
2023,4203204,estadual,EF anos iniciais,6.3
2023,3122900,municipal,EF anos iniciais,6.3
2023,3134905,municipal,EF anos iniciais,6.3
2023,3552304,municipal,EF anos iniciais,6.3
2023,4306908,estadual,EF anos iniciais,6.3
2023,4309506,estadual,EF anos iniciais,6.3
2023,5208400,municipal,EF anos iniciais,6.3
2023,3141702,municipal,EF anos iniciais,6.3
2023,3500402,municipal,EF anos iniciais,6.3
2023,4107504,municipal,EF anos iniciais,6.3
2023,4217501,estadual,EF anos iniciais,6.3
2023,4300059,municipal,EF anos iniciais,6.3
2023,4311759,estadual,EF anos iniciais,6.3
2023,5002704,federal,EM,6.3
2023,2101103,municipal,EF anos iniciais,6.3
2023,2201606,municipal,EF anos iniciais,6.3
2023,3506359,municipal,EF anos iniciais,6.3
2023,5101803,municipal,EF anos iniciais,6.3
2023,5214606,municipal,EF anos iniciais,6.3
2023,5215702,municipal,EF anos iniciais,6.3
2023,2924702,municipal,EF anos iniciais,6.3
2023,3136959,estadual,EF anos iniciais,6.3
2023,3545407,municipal,EF anos iniciais,6.3
2023,4200754,municipal,EF anos iniciais,6.3
2023,4319802,estadual,EF anos iniciais,6.3
2023,5101803,estadual,EF anos iniciais,6.3
2023,2406908,estadual,EF anos iniciais,6.3
2023,3124500,estadual,EF anos iniciais,6.3
2023,3204559,municipal,EF anos iniciais,6.3
2023,3529302,estadual,EF anos iniciais,6.3
2023,4204707,estadual,EF anos iniciais,6.3
2023,4211876,municipal,EF anos iniciais,6.3
2023,4306759,estadual,EF anos finais,6.3
2023,2207405,municipal,EF anos iniciais,6.3
2023,3166501,estadual,EF anos iniciais,6.3
2023,3515509,municipal,EF anos iniciais,6.3
2023,3532405,estadual,EF anos iniciais,6.3
2023,4118857,municipal,EF anos iniciais,6.3
2023,2302503,municipal,EF anos iniciais,6.3
2023,3131307,municipal,EF anos iniciais,6.3
2023,3171907,municipal,EF anos iniciais,6.3
2023,3202405,municipal,EF anos iniciais,6.3
2023,4117503,municipal,EF anos iniciais,6.3
2023,4119608,municipal,EF anos iniciais,6.3
2023,4208203,municipal,EF anos iniciais,6.3
2023,4213807,estadual,EF anos iniciais,6.3
2023,4218855,municipal,EF anos iniciais,6.3
2023,2602506,municipal,EF anos iniciais,6.3
2023,3138500,municipal,EF anos iniciais,6.3
2023,3162955,municipal,EF anos iniciais,6.3
2023,3202009,municipal,EF anos iniciais,6.3
2023,3536505,municipal,EF anos iniciais,6.3
2023,3546207,municipal,EF anos iniciais,6.3
2023,4125704,municipal,EF anos iniciais,6.3
2023,4202701,municipal,EF anos iniciais,6.3
2023,2312007,municipal,EF anos iniciais,6.3
2023,3147907,estadual,EF anos iniciais,6.3
2023,4204707,municipal,EF anos iniciais,6.3
2023,5102637,municipal,EF anos iniciais,6.3
2023,5221403,municipal,EF anos iniciais,6.3
2023,4103040,municipal,EF anos iniciais,6.3
2023,4215653,municipal,EF anos iniciais,6.3
2023,4219408,estadual,EF anos iniciais,6.3
2023,4311304,estadual,EF anos iniciais,6.3
2023,4300901,municipal,EF anos finais,6.3
2023,4316501,municipal,EF anos finais,6.3
2023,3114105,federal,EM,6.3
2023,2700904,municipal,EF anos iniciais,6.3
2023,3161700,municipal,EF anos iniciais,6.3
2023,3510302,municipal,EF anos iniciais,6.3
2023,4121802,municipal,EF anos iniciais,6.3
2023,3102001,municipal,EF anos iniciais,6.8
2023,5214879,municipal,EF anos iniciais,6.8
2023,3503356,municipal,EF anos iniciais,6.8
2023,4109708,municipal,EF anos iniciais,6.8
2023,4208401,municipal,EF anos iniciais,6.8
2023,2300903,municipal,EF anos iniciais,6.8
2023,3555000,estadual,EF anos iniciais,6.8
2023,4322350,estadual,EF anos iniciais,6.8
2023,3147600,municipal,EF anos iniciais,6.8
2023,4128203,municipal,EF anos iniciais,6.8
2023,2112209,municipal,EF anos iniciais,6.8
2023,3112802,municipal,EF anos iniciais,6.8
2023,3147709,municipal,EF anos iniciais,6.8
2023,3501608,municipal,EF anos iniciais,6.8
2023,4207684,municipal,EF anos iniciais,6.8
2023,4319752,municipal,EF anos iniciais,6.8
2023,3100807,municipal,EF anos iniciais,6.8
2023,3105905,municipal,EF anos iniciais,6.8
2023,3121506,municipal,EF anos iniciais,6.8
2023,3543303,municipal,EF anos iniciais,6.8
2023,4118709,municipal,EF anos iniciais,6.8
2023,4212205,municipal,EF anos iniciais,6.8
2023,4301651,municipal,EF anos iniciais,6.8
2023,2513984,municipal,EF anos iniciais,6.8
2023,3135308,municipal,EF anos iniciais,6.8
2023,3521705,estadual,EF anos iniciais,6.8
2023,2106003,municipal,EF anos iniciais,6.8
2023,2306207,municipal,EF anos iniciais,6.8
2023,4104808,municipal,EF anos iniciais,6.8
2023,4201208,municipal,EF anos iniciais,6.8
2023,4202909,municipal,EF anos iniciais,6.8
2023,4300661,municipal,EF anos iniciais,6.8
2023,4306973,estadual,EF anos iniciais,6.8
2023,4310306,municipal,EF anos iniciais,6.8
2023,4104600,municipal,EF anos iniciais,6.8
2023,4106605,municipal,EF anos iniciais,6.8
2023,4309571,estadual,EF anos iniciais,6.8
2023,4316808,estadual,EF anos iniciais,6.8
2023,5215256,municipal,EF anos iniciais,6.8
2023,3544707,municipal,EF anos iniciais,6.8
2023,4201109,municipal,EF anos iniciais,6.8
2023,4300901,municipal,EF anos iniciais,6.8
2023,4311130,municipal,EF anos iniciais,6.8
2023,5218052,municipal,EF anos iniciais,6.8
2023,5219001,municipal,EF anos iniciais,6.8
2023,4112801,estadual,EF anos finais,6.8
2023,3159209,municipal,EF anos iniciais,6.8
2023,4201802,estadual,EF anos iniciais,6.8
2023,4217956,municipal,EF anos iniciais,6.8
2023,2201903,municipal,EF anos finais,6.8
2023,3153707,municipal,EF anos iniciais,6.8
2023,4203105,estadual,EF anos iniciais,6.8
2023,4305587,municipal,EF anos iniciais,6.8
2023,3140407,municipal,EF anos iniciais,6.8
2023,4305207,estadual,EF anos iniciais,6.8
2023,4307203,estadual,EF anos iniciais,6.8
2023,3169901,estadual,EF anos iniciais,6.8
2023,3541307,municipal,EF anos iniciais,6.8
2023,4101002,municipal,EF anos iniciais,6.8
2023,4203808,municipal,EF anos iniciais,6.8
2023,4310801,municipal,EF anos iniciais,6.8
2023,4312674,municipal,EF anos iniciais,6.8
2023,5210406,municipal,EF anos iniciais,6.8
2023,2303006,municipal,EF anos iniciais,6.8
2023,2602308,municipal,EF anos iniciais,6.8
2023,4302451,estadual,EF anos iniciais,6.8
2023,2302800,municipal,EF anos iniciais,6.8
2023,2405702,estadual,EF anos iniciais,6.8
2023,3111002,municipal,EF anos iniciais,6.8
2023,3137908,estadual,EF anos iniciais,6.8
2023,3159100,municipal,EF anos iniciais,6.8
2023,3516853,municipal,EF anos iniciais,6.8
2023,3535309,municipal,EF anos iniciais,6.8
2023,4213609,municipal,EF anos iniciais,6.8
2023,4215802,municipal,EF anos iniciais,6.8
2023,5215504,municipal,EF anos iniciais,6.8
2023,4205407,federal,EF anos iniciais,6.8
2023,4319901,estadual,EF anos iniciais,6.8
2023,4319703,estadual,EF anos finais,6.8
2023,2706703,estadual,EF anos iniciais,6.8
2023,3146552,municipal,EF anos iniciais,6.8
2023,3165800,municipal,EF anos iniciais,6.8
2023,3504206,municipal,EF anos iniciais,6.8
2023,4125209,municipal,EF anos iniciais,6.8
2023,4127700,municipal,EF anos iniciais,6.8
2023,4211702,municipal,EF anos iniciais,6.8
2023,4311700,estadual,EF anos iniciais,6.8
2023,3522703,municipal,EF anos finais,6.8
2023,3120805,estadual,EF anos iniciais,6.8
2023,3123502,estadual,EF anos iniciais,6.8
2023,4209805,municipal,EF anos iniciais,6.8
2023,4311981,municipal,EF anos iniciais,6.8
2023,2308906,municipal,EF anos iniciais,6.8
2023,3117108,municipal,EF anos iniciais,6.8
2023,3531001,municipal,EF anos iniciais,6.8
2023,4217154,municipal,EF anos iniciais,6.8
2023,5213707,municipal,EF anos iniciais,6.8
2023,2403004,municipal,EF anos iniciais,6.8
2023,4121901,municipal,EF anos iniciais,6.8
2023,4127403,municipal,EF anos iniciais,6.8
2023,3531605,municipal,EF anos iniciais,6.8
2023,2201556,municipal,EF anos iniciais,6.8
2023,2209708,municipal,EF anos iniciais,6.8
2023,4121505,municipal,EF anos iniciais,6.8
2023,4215901,estadual,EF anos iniciais,6.8
2023,4310009,estadual,EF anos iniciais,6.8
2023,3200102,municipal,EF anos iniciais,6.8
2023,4113809,municipal,EF anos iniciais,6.8
2023,4323457,estadual,EF anos iniciais,6.8
2023,5218508,municipal,EF anos iniciais,6.8
2023,2305100,municipal,EF anos iniciais,6.8
2023,3167806,municipal,EF anos iniciais,6.8
2023,2200608,municipal,EF anos iniciais,6.8
2023,3109006,municipal,EF anos iniciais,6.8
2023,3168051,municipal,EF anos iniciais,6.8
2023,3202603,municipal,EF anos iniciais,6.8
2023,3546702,municipal,EF anos iniciais,6.8
2023,4317905,estadual,EF anos iniciais,6.8
2023,5210208,estadual,EF anos iniciais,6.8
2023,3148806,municipal,EF anos iniciais,6.8
2023,3557105,municipal,EF anos iniciais,6.8
2023,4203709,municipal,EF anos iniciais,6.8
2023,3166006,municipal,EF anos iniciais,6.8
2023,3511102,municipal,EF anos iniciais,6.8
2023,4122503,municipal,EF anos iniciais,6.8
2023,4128500,municipal,EF anos iniciais,6.8
2023,4304671,estadual,EF anos finais,6.8
2023,3544251,municipal,EF anos iniciais,6.8
2023,4309951,estadual,EF anos iniciais,6.8
2023,3110202,municipal,EF anos iniciais,6.8
2023,3123304,municipal,EF anos iniciais,6.8
2023,4307450,municipal,EF anos iniciais,6.8
2023,2310001,municipal,EF anos iniciais,6.8
2023,4101903,municipal,EF anos iniciais,6.8
2023,4103958,municipal,EF anos iniciais,6.8
2023,4115754,municipal,EF anos iniciais,6.8
2023,3119708,municipal,EF anos iniciais,6.8
2023,3515129,municipal,EF anos iniciais,6.8
2023,4308102,estadual,EF anos iniciais,6.8
2023,4314902,federal,EF anos iniciais,6.8
2023,4319711,estadual,EF anos iniciais,6.8
2023,2408102,federal,EF anos iniciais,6.8
2023,3203163,municipal,EF anos iniciais,6.8
2023,3512704,municipal,EF anos iniciais,6.8
2023,4117453,municipal,EF anos iniciais,6.8
2023,4213203,municipal,EF anos iniciais,6.8
2023,4317707,estadual,EF anos iniciais,6.8
2023,2208304,estadual,EF anos finais,6.8
2023,3556909,municipal,EF anos iniciais,6.8
2023,4115309,municipal,EF anos iniciais,6.8
2023,3148301,municipal,EF anos iniciais,6.8
2023,4101101,municipal,EF anos iniciais,6.8
2023,4202156,municipal,EF anos iniciais,6.8
2023,4300208,municipal,EF anos iniciais,6.8
2023,4317608,municipal,EF anos iniciais,6.8
2023,4323358,municipal,EF anos iniciais,6.8
2023,5222302,municipal,EF anos iniciais,6.8
2023,2307809,municipal,EF anos iniciais,6.8
2023,3110301,municipal,EF anos iniciais,6.8
2023,3142601,municipal,EF anos iniciais,6.8
2023,3201506,estadual,EF anos iniciais,6.8
2023,4209458,municipal,EF anos iniciais,6.8
2023,4308201,municipal,EF anos iniciais,6.8
2023,4204350,municipal,EF anos iniciais,6.8
2023,4318051,estadual,EF anos iniciais,6.8
2023,4322558,municipal,EF anos iniciais,6.8
2023,3139003,estadual,EF anos iniciais,6.8
2023,4219002,municipal,EF anos iniciais,6.8
2023,5203559,municipal,EF anos iniciais,6.8
2023,4211504,estadual,EF anos iniciais,6.8
2023,4308078,municipal,EF anos iniciais,6.8
2023,5006200,municipal,EF anos iniciais,6.8
2023,3121308,municipal,EF anos iniciais,6.8
2023,3200904,municipal,EF anos iniciais,6.8
2023,3549409,estadual,EF anos iniciais,6.8
2023,4308201,estadual,EF anos iniciais,6.8
2023,2515708,municipal,EF anos iniciais,6.8
2023,3136702,federal,EF anos iniciais,6.8
2023,3549904,municipal,EF anos iniciais,6.8
2023,4111555,municipal,EF anos iniciais,6.8
2023,4308458,municipal,EF anos iniciais,6.8
2023,5222005,municipal,EF anos iniciais,6.8
2023,2508554,municipal,EF anos iniciais,6.8
2023,3158300,estadual,EF anos iniciais,6.8
2023,3527108,municipal,EF anos iniciais,6.8
2023,4113007,municipal,EF anos iniciais,6.8
2023,4312450,estadual,EF anos iniciais,6.8
2023,2200202,municipal,EF anos iniciais,6.8
2023,2612109,municipal,EF anos iniciais,6.8
2023,3144003,municipal,EF anos iniciais,6.8
2023,3538808,municipal,EF anos iniciais,6.8
2023,3543006,municipal,EF anos iniciais,6.8
2023,4103503,municipal,EF anos iniciais,6.8
2023,4309555,estadual,EF anos iniciais,6.8
2023,2509701,municipal,EF anos iniciais,6.8
2023,3541604,municipal,EF anos iniciais,6.8
2023,3127909,estadual,EF anos iniciais,6.8
2023,3164407,municipal,EF anos iniciais,6.8
2023,3518602,municipal,EF anos iniciais,6.8
2023,5220009,estadual,EF anos finais,6.8
2023,2201572,municipal,EF anos iniciais,6.8
2023,3204609,estadual,EF anos iniciais,6.8
2023,3507704,municipal,EF anos iniciais,6.8
2023,3534757,municipal,EF anos iniciais,6.8
2023,3552700,estadual,EF anos iniciais,6.8
2023,2901502,municipal,EF anos iniciais,6.8
2023,3105103,municipal,EF anos iniciais,6.8
2023,3158102,estadual,EF anos iniciais,6.8
2023,4103909,municipal,EF anos iniciais,6.8
2023,4318903,estadual,EF anos iniciais,6.8
2023,4204756,estadual,EF anos iniciais,7.3
2023,4321469,municipal,EF anos iniciais,7.3
2023,4313102,estadual,EF anos iniciais,7.3
2023,5218391,estadual,EF anos iniciais,7.3
2023,2701407,municipal,EF anos iniciais,7.3
2023,3503703,municipal,EF anos iniciais,7.3
2023,4318606,estadual,EF anos iniciais,7.3
2023,5002704,federal,EF anos finais,7.3
2023,3114907,municipal,EF anos iniciais,7.3
2023,2210706,municipal,EF anos iniciais,7.3
2023,3505302,municipal,EF anos iniciais,7.3
2023,5204607,municipal,EF anos iniciais,7.3
2023,2312809,municipal,EF anos iniciais,7.3
2023,3519402,municipal,EF anos iniciais,7.3
2023,4204152,municipal,EF anos iniciais,7.3
2023,4112405,municipal,EF anos iniciais,7.3
2023,4119657,municipal,EF anos iniciais,7.3
2023,2313203,municipal,EF anos finais,7.3
2023,2709152,municipal,EF anos finais,7.3
2023,4201604,municipal,EF anos iniciais,7.3
2023,4304804,municipal,EF anos iniciais,7.3
2023,4306304,estadual,EF anos iniciais,7.3
2023,4318440,municipal,EF anos iniciais,7.3
2023,2112704,municipal,EF anos iniciais,7.3
2023,4200556,municipal,EF anos iniciais,7.3
2023,2202729,estadual,EF anos finais,7.3
2023,2310209,municipal,EF anos iniciais,7.3
2023,3503307,estadual,EF anos iniciais,7.3
2023,3510708,municipal,EF anos iniciais,7.3
2023,3504107,municipal,EF anos iniciais,7.3
2023,4213104,municipal,EF anos iniciais,7.3
2023,4306452,municipal,EF anos iniciais,7.3
2023,4312443,estadual,EF anos iniciais,7.3
2023,3501806,municipal,EF anos iniciais,7.3
2023,3551207,municipal,EF anos iniciais,7.3
2023,2605004,municipal,EF anos iniciais,7.3
2023,4322251,municipal,EF anos iniciais,7.3
2023,5207600,municipal,EF anos iniciais,7.3
2023,3146503,municipal,EF anos iniciais,7.3
2023,2101202,estadual,EF anos finais,7.3
2023,2917409,municipal,EF anos iniciais,7.3
2023,4117297,municipal,EF anos iniciais,7.3
2023,4301503,estadual,EF anos iniciais,7.3
2023,3520509,municipal,EF anos iniciais,7.3
2023,2305605,municipal,EF anos finais,7.3
2023,3204955,municipal,EF anos iniciais,7.3
2023,3529500,municipal,EF anos iniciais,7.3
2023,3550506,municipal,EF anos iniciais,7.3
2023,2201903,municipal,EF anos iniciais,7.3
2023,3103801,municipal,EF anos iniciais,7.3
2023,3157708,municipal,EF anos iniciais,7.3
2023,5207105,municipal,EF anos iniciais,7.3
2023,4118501,municipal,EF anos iniciais,7.3
2023,4110052,municipal,EF anos iniciais,7.3
2023,4309605,municipal,EF anos iniciais,7.3
2023,4321626,municipal,EF anos iniciais,7.3
2023,2202026,municipal,EF anos iniciais,7.3
2023,3519105,municipal,EF anos iniciais,7.3
2023,4212403,municipal,EF anos iniciais,7.3
2023,2111300,federal,EF anos iniciais,7.3
2023,4207601,municipal,EF anos iniciais,7.3
2023,2614402,municipal,EF anos iniciais,7.3
2023,4302402,estadual,EF anos iniciais,7.3
2023,5203939,municipal,EF anos iniciais,7.3
2023,5210208,municipal,EF anos iniciais,7.3
2023,4117404,municipal,EF anos iniciais,7.3
2023,3537107,municipal,EF anos iniciais,7.3
2023,4311254,estadual,EF anos iniciais,7.3
2023,3148905,municipal,EF anos iniciais,7.3
2023,2300507,municipal,EF anos iniciais,7.8
2023,2610202,municipal,EF anos iniciais,7.8
2023,2708303,municipal,EF anos finais,7.8
2023,3502408,municipal,EF anos iniciais,7.8
2023,3536257,municipal,EF anos iniciais,7.8
2023,4310900,municipal,EF anos iniciais,7.8
2023,3501103,municipal,EF anos iniciais,7.8
2023,4316501,municipal,EF anos iniciais,7.8
2023,4124053,municipal,EF anos iniciais,7.8
2023,3122702,municipal,EF anos iniciais,7.8
2023,4208401,estadual,EF anos iniciais,7.8
2023,2919405,municipal,EF anos iniciais,7.8
2023,3555109,municipal,EF anos iniciais,7.8
2023,4111100,municipal,EF anos iniciais,7.8
2023,4110409,municipal,EF anos iniciais,7.8
2023,4117107,municipal,EF anos iniciais,7.8
2023,4126405,municipal,EF anos iniciais,7.8
2023,5206800,municipal,EF anos iniciais,7.8
2023,4103222,municipal,EF anos iniciais,7.8
2023,2307254,municipal,EF anos finais,7.8
2023,4108650,municipal,EF anos iniciais,7.8
2023,2202729,municipal,EF anos iniciais,7.8
2023,4303806,estadual,EF anos iniciais,7.8
2023,2304905,municipal,EF anos iniciais,7.8
2023,4114203,municipal,EF anos iniciais,7.8
2023,2308203,municipal,EF anos iniciais,8.1
2023,3514924,municipal,EF anos iniciais,8.1
2023,4312351,municipal,EF anos iniciais,8.1
2023,4305009,estadual,EF anos iniciais,8.1
2023,4118402,municipal,EF anos iniciais,8.1
2023,2310803,municipal,EF anos iniciais,8.1
2023,2605103,municipal,EF anos iniciais,8.6
2023,2308351,municipal,EF anos iniciais,9.1
2023,2305605,municipal,EF anos iniciais,9.6
2023,2703007,municipal,EF anos iniciais,9.6
2023,2312908,municipal,EF anos iniciais,9.6
2023,2204402,municipal,EF anos finais,2.3
2023,2410108,estadual,EF anos finais,2.3
2023,1301506,municipal,EF anos finais,2.3
2023,4318507,estadual,EM,2.3
2023,2910503,municipal,EF anos finais,2.8
2023,2929750,estadual,EM,2.8
2023,2513604,estadual,EF anos finais,2.8
2023,2111789,estadual,EM,2.8
2023,1302306,municipal,EF anos finais,2.8
2023,2903607,municipal,EF anos finais,2.8
2023,2503001,estadual,EM,2.8
2023,2511905,estadual,EM,2.8
2023,2515302,estadual,EF anos finais,2.8
2023,2513356,estadual,EF anos finais,2.8
2023,2903409,municipal,EF anos finais,2.8
2023,2404309,estadual,EM,2.8
2023,1301803,estadual,EM,2.8
2023,4316907,estadual,EM,2.8
2023,1400506,estadual,EM,2.8
2023,2407609,estadual,EF anos finais,2.8
2023,2801900,municipal,EF anos finais,2.8
2023,2908309,municipal,EF anos finais,2.8
2023,2916856,estadual,EM,2.8
2023,4206702,estadual,EM,2.8
2023,2932705,municipal,EF anos finais,2.8
2023,2615904,municipal,EM,2.8
2023,2404903,estadual,EM,2.8
2023,2924678,municipal,EF anos finais,2.8
2023,1303908,estadual,EM,2.8
2023,1501808,municipal,EF anos finais,2.8
2023,4314605,estadual,EM,2.8
2023,2925253,municipal,EF anos finais,2.8
2023,1712702,estadual,EM,2.8
2023,2106672,estadual,EM,2.8
2023,2903409,estadual,EM,2.8
2023,3132305,estadual,EF anos finais,2.8
2023,3146909,estadual,EM,2.8
2023,1304062,estadual,EM,2.8
2023,2933208,estadual,EM,2.8
2023,4215604,estadual,EM,2.8
2023,2405801,estadual,EM,2.8
2023,2913804,estadual,EM,2.8
2023,3162450,municipal,EF anos finais,2.8
2023,2109270,estadual,EM,2.8
2023,1301654,estadual,EM,2.8
2023,1600055,estadual,EM,2.8
2023,2402600,estadual,EM,2.8
2023,2802809,estadual,EF anos finais,3.3
2023,2803708,municipal,EF anos finais,3.3
2023,2902708,municipal,EF anos finais,3.3
2023,2400208,estadual,EM,3.3
2023,2916302,municipal,EF anos iniciais,3.3
2023,2607802,municipal,EF anos finais,3.3
2023,2110104,estadual,EM,3.3
2023,2803005,estadual,EM,3.3
2023,2922508,estadual,EM,3.3
2023,3170750,estadual,EM,3.3
2023,1508035,municipal,EF anos finais,3.3
2023,2503605,estadual,EF anos finais,3.3
2023,2905404,municipal,EF anos finais,3.3
2023,2206696,municipal,EF anos finais,3.3
2023,2408300,estadual,EF anos finais,3.3
2023,2900306,municipal,EF anos finais,3.3
2023,1507466,municipal,EF anos finais,3.3
2023,3139706,municipal,EF anos finais,3.3
2023,2111003,estadual,EM,3.3
2023,2509339,estadual,EM,3.3
2023,3305752,estadual,EM,3.3
2023,2502102,municipal,EF anos finais,3.3
2023,2803104,municipal,EF anos finais,3.3
2023,2406205,estadual,EM,3.3
2023,2700607,estadual,EM,3.3
2023,2911105,estadual,EM,3.3
2023,4211058,estadual,EM,3.3
2023,2511608,estadual,EF anos finais,3.3
2023,2800209,municipal,EF anos finais,3.3
2023,2931905,municipal,EF anos finais,3.3
2023,1717909,estadual,EM,3.3
2023,1720804,estadual,EM,3.3
2023,2100956,estadual,EM,3.3
2023,2508604,estadual,EM,3.3
2023,2512507,estadual,EM,3.3
2023,2901908,municipal,EF anos iniciais,3.3
2023,2700607,municipal,EF anos finais,3.3
2023,1303304,estadual,EM,3.3
2023,1721109,estadual,EM,3.3
2023,2912608,estadual,EM,3.3
2023,2805109,estadual,EM,3.3
2023,2916401,estadual,EM,3.3
2023,2509206,municipal,EF anos finais,3.3
2023,2931707,estadual,EM,3.3
2023,4315057,estadual,EM,3.3
2023,2501807,estadual,EF anos finais,3.3
2023,2914802,municipal,EF anos finais,3.3
2023,2916807,municipal,EF anos finais,3.3
2023,2922706,municipal,EF anos finais,3.3
2023,2914901,municipal,EF anos finais,3.3
2023,2409100,estadual,EM,3.3
2023,2705606,estadual,EM,3.3
2023,3156601,estadual,EM,3.3
2023,3301009,estadual,EM,3.3
2023,1101807,estadual,EM,3.3
2023,1200344,estadual,EM,3.3
2023,2920700,estadual,EM,3.3
2023,2901908,municipal,EF anos finais,3.3
2023,3112703,municipal,EF anos finais,3.3
2023,1303536,estadual,EM,3.3
2023,2100204,estadual,EM,3.3
2023,2502052,estadual,EM,3.3
2023,2923704,estadual,EM,3.3
2023,5106505,estadual,EM,3.3
2023,1200054,estadual,EF anos finais,3.3
2023,1301852,estadual,EM,3.3
2023,2106508,estadual,EM,3.3
2023,3305109,estadual,EM,3.3
2023,4322806,estadual,EM,3.3
2023,1302801,estadual,EF anos finais,3.3
2023,2906303,municipal,EF anos finais,3.3
2023,2101905,estadual,EM,3.3
2023,2915700,estadual,EM,3.3
2023,3302502,estadual,EM,3.3
2023,2403509,estadual,EF anos iniciais,3.3
2023,1600279,estadual,EM,3.3
2023,3137304,estadual,EM,3.3
2023,5107578,estadual,EM,3.3
2023,1200393,municipal,EF anos finais,3.3
2023,1500701,municipal,EF anos finais,3.3
2023,3108255,estadual,EM,3.3
2023,2913804,municipal,EF anos finais,3.3
2023,1707405,estadual,EM,3.3
2023,2102358,estadual,EM,3.3
2023,2105427,estadual,EM,3.3
2023,2107605,estadual,EM,3.3
2023,2403202,estadual,EM,3.3
2023,2403251,estadual,EM,3.3
2023,5107156,estadual,EM,3.3
2023,2111508,estadual,EM,3.3
2023,3140159,estadual,EM,3.3
2023,3301009,estadual,EF anos finais,3.3
2023,2901502,estadual,EM,3.3
2023,2928059,municipal,EF anos finais,3.3
2023,2409308,estadual,EM,3.3
2023,2801405,estadual,EM,3.3
2023,1600402,estadual,EM,3.3
2023,1600550,municipal,EF anos iniciais,3.3
2023,2412708,estadual,EF anos finais,3.3
2023,2901957,municipal,EF anos finais,3.3
2023,2929701,estadual,EM,3.3
2023,4317301,estadual,EM,3.3
2023,1303809,municipal,EF anos finais,3.3
2023,2408953,municipal,EF anos finais,3.3
2023,2401107,estadual,EM,3.3
2023,2414308,estadual,EM,3.3
2023,1301605,estadual,EM,3.3
2023,2903102,estadual,EM,3.3
2023,4202008,estadual,EM,3.3
2023,4219309,estadual,EM,3.3
2023,2902252,municipal,EF anos iniciais,3.3
2023,2604502,municipal,EF anos finais,3.3
2023,2804300,municipal,EF anos finais,3.3
2023,2105104,estadual,EM,3.3
2023,2801702,estadual,EM,3.3
2023,5006309,estadual,EM,3.3
2023,5101605,estadual,EM,3.3
