ano,id_municipio,rede,etapa,tdi,taxa_aprovacao,taxa_reprovacao,taxa_abandono,hrs_aula
2023,3514924,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3514924,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3514924,estadual,EM,NA,NA,100,NA,NA
2023,3514924,municipal,EF anos iniciais,20.5,100,5,25.9,NA
2023,3514924,municipal,EF anos finais,21,100,5.1,0,NA
2023,3514924,municipal,EM,NA,5,50,0,16.5
2023,3514957,estadual,EF anos iniciais,NA,NA,9,66.7,NA
2023,3514957,estadual,EF anos finais,NA,100,9,20,NA
2023,3514957,estadual,EM,NA,9,0,0,NA
2023,3514957,municipal,EF anos iniciais,23,100,NA,40,NA
2023,3514957,municipal,EF anos finais,23,NA,NA,0,NA
2023,3514957,municipal,EM,NA,NA,0,NA,21
2023,3515004,estadual,EF anos iniciais,28.1,95.8,6.3,36.4,NA
2023,3515004,estadual,EF anos finais,26.8,96.1,6.4,7.6,NA
2023,3515004,estadual,EM,NA,6.3,13.3,41.1,NA
2023,3515004,municipal,EF anos iniciais,30.1,99.8,5.2,33,0
2023,3515004,municipal,EF anos finais,28.3,100,5.3,4.3,30.6
2023,3515004,municipal,EM,NA,5.3,14.9,35.1,20.3
2023,3515103,estadual,EF anos iniciais,28.8,94.1,7.1,28,0
2023,3515103,estadual,EF anos finais,30.2,95.8,7.2,4,28.6
2023,3515103,estadual,EM,NA,7.1,5,36.9,NA
2023,3515103,municipal,EF anos iniciais,16.3,97.4,4.5,40.1,0
2023,3515103,municipal,EF anos finais,18.400000000000002,100,4.5,2.033333333333333,46.2
2023,3515103,municipal,EM,NA,4.5,7.166666666666667,9.6,17
2023,3515129,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3515129,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3515129,estadual,EM,NA,NA,0,NA,NA
2023,3515129,municipal,EF anos iniciais,16.5,100,7.3,20.8,NA
2023,3515129,municipal,EF anos finais,14.5,100,7.2,4.2,NA
2023,3515129,municipal,EM,NA,7.2,50,0,17.5
2023,3515152,estadual,EF anos iniciais,NA,NA,4.3,45.9,NA
2023,3515152,estadual,EF anos finais,NA,94.6,5.4,16.2,NA
2023,3515152,estadual,EM,NA,5.1,0,32.4,NA
2023,3515152,municipal,EF anos iniciais,17.8,99.1,NA,20.7,0
2023,3515152,municipal,EF anos finais,17.3,NA,NA,3.3,52
2023,3515152,municipal,EM,NA,NA,15.733333333333333,NA,15.700000000000001
2023,3515186,estadual,EF anos iniciais,24,88.23333333333333,5.6,38.5,0
2023,3515186,estadual,EF anos finais,22.366666666666667,93.56666666666666,5.6,13.066666666666666,42.9
2023,3515186,estadual,EM,NA,5.6,47.5,12.566666666666666,NA
2023,3515186,municipal,EF anos iniciais,23.3,96.8,NA,30.4,NA
2023,3515186,municipal,EF anos finais,22.1,NA,NA,3.6,NA
2023,3515186,municipal,EM,NA,NA,0,NA,17
2023,3515194,estadual,EF anos iniciais,NA,NA,7.1,12.5,NA
2023,3515194,estadual,EF anos finais,NA,100,7.1,0,NA
2023,3515194,estadual,EM,NA,7.1,0,31.3,NA
2023,3515194,municipal,EF anos iniciais,17.3,100,NA,0,NA
2023,3515194,municipal,EF anos finais,16.5,NA,NA,0,NA
2023,3515194,municipal,EM,NA,NA,0,NA,18.7
2023,3515202,estadual,EF anos iniciais,NA,NA,7,0,NA
2023,3515202,estadual,EF anos finais,NA,100,7,0,NA
2023,3515202,estadual,EM,NA,7,0,73.7,NA
2023,3515202,municipal,EF anos iniciais,16.8,100,NA,28.1,0
2023,3515202,municipal,EF anos finais,19.2,NA,NA,6.3,78.6
2023,3515202,municipal,EM,NA,NA,0,NA,13.3
2023,3515301,estadual,EF anos iniciais,NA,NA,5.4,52.9,0
2023,3515301,estadual,EF anos finais,NA,94.1,5.4,29.4,42.9
2023,3515301,estadual,EM,NA,5.5,0,11.8,NA
2023,3515301,municipal,EF anos iniciais,16,100,NA,38.5,NA
2023,3515301,municipal,EF anos finais,21,NA,NA,0,NA
2023,3515301,municipal,EM,NA,NA,0,NA,19
2023,3515350,estadual,EF anos iniciais,NA,NA,7.466666666666667,51.266666666666666,0
2023,3515350,estadual,EF anos finais,NA,98.66666666666667,7.3,11.4,33.3
2023,3515350,estadual,EM,NA,7.166666666666667,35.56666666666667,19.766666666666666,NA
2023,3515350,municipal,EF anos iniciais,17.033333333333335,100,NA,10.033333333333333,NA
2023,3515350,municipal,EF anos finais,19.666666666666668,100,NA,16.1,NA
2023,3515350,municipal,EM,NA,NA,0,0,16.8
2023,3515400,estadual,EF anos iniciais,NA,NA,5.7,61,NA
2023,3515400,estadual,EF anos finais,NA,96.9,5.6,10.2,NA
2023,3515400,estadual,EM,NA,5.6,0,15.3,NA
2023,3515400,municipal,EF anos iniciais,22.9,100,NA,20.3,NA
2023,3515400,municipal,EF anos finais,23.4,NA,NA,1.6,NA
2023,3515400,municipal,EM,NA,NA,0,NA,20.4
2023,3515509,estadual,EF anos iniciais,13.5,100,8.4,19.2,0
2023,3515509,estadual,EF anos finais,16,99,8.3,0.5,14.3
2023,3515509,estadual,EM,NA,8.4,9.1,56.9,NA
2023,3515509,municipal,EF anos iniciais,20.2,99.1,9.2,20.9,0
2023,3515509,municipal,EF anos finais,22.8,100,8.7,2.2,100
2023,3515509,municipal,EM,NA,8.9,0,38.1,17.8
2023,3515608,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3515608,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3515608,estadual,EM,NA,NA,100,NA,NA
2023,3515608,municipal,EF anos iniciais,19.7,100,9.1,39.5,NA
2023,3515608,municipal,EF anos finais,20,100,9.1,10.5,NA
2023,3515608,municipal,EM,NA,9.1,33.3,29.4,17.3
2023,3515657,estadual,EF anos iniciais,NA,NA,9,46.7,NA
2023,3515657,estadual,EF anos finais,NA,100,9,0,NA
2023,3515657,estadual,EM,NA,9,0,46.7,NA
2023,3515657,municipal,EF anos iniciais,16,100,NA,27.3,NA
2023,3515657,municipal,EF anos finais,30,NA,NA,0,NA
2023,3515657,municipal,EM,NA,NA,0,NA,12
2023,3515707,estadual,EF anos iniciais,NA,NA,6.5,40.8,NA
2023,3515707,estadual,EF anos finais,NA,97.4,6.5,10.2,NA
2023,3515707,estadual,EM,NA,6.5,5.6,34.5,NA
2023,3515707,municipal,EF anos iniciais,28.3,99.60000000000001,4.6,29.7,0
2023,3515707,municipal,EF anos finais,28.2,100,4.6,2.4333333333333336,34.2
2023,3515707,municipal,EM,NA,4.6,17.266666666666666,12.7,23.833333333333332
2023,3515806,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3515806,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3515806,estadual,EM,NA,NA,100,NA,NA
2023,3515806,municipal,EF anos iniciais,12,100,5.6,21.4,NA
2023,3515806,municipal,EF anos finais,17,100,5.6,7.1,NA
2023,3515806,municipal,EM,NA,5.6,50,33.3,16
2023,3515905,estadual,EF anos iniciais,NA,NA,9,71.4,NA
2023,3515905,estadual,EF anos finais,NA,100,9,0,NA
2023,3515905,estadual,EM,NA,9,0,21.4,NA
2023,3515905,municipal,EF anos iniciais,17.5,100,NA,13.3,NA
2023,3515905,municipal,EF anos finais,27,NA,NA,6.7,NA
2023,3515905,municipal,EM,NA,NA,0,NA,12.5
2023,3516002,estadual,EF anos iniciais,NA,NA,7,9.5,0
2023,3516002,estadual,EF anos finais,NA,100,7,0,39.9
2023,3516002,estadual,EM,NA,7,50,81,NA
2023,3516002,municipal,EF anos iniciais,20.6,100,NA,8.1,NA
2023,3516002,municipal,EF anos finais,17.5,100,NA,8.1,NA
2023,3516002,municipal,EM,NA,NA,0,0,16
2023,3516101,estadual,EF anos iniciais,21,100,9.2,4,0
2023,3516101,estadual,EF anos finais,20.5,100,9.2,4,78.4
2023,3516101,estadual,EM,NA,9.3,44.43333333333333,92.9,NA
2023,3516101,municipal,EF anos iniciais,NA,100,NA,50,0
2023,3516101,municipal,EF anos finais,NA,NA,NA,0,100
2023,3516101,municipal,EM,NA,NA,0,NA,15
2023,3516200,estadual,EF anos iniciais,29.4,98.4,6.7,33.9,0
2023,3516200,estadual,EF anos finais,28.6,99.3,6.6,9.8,43.5
2023,3516200,estadual,EM,NA,6.6,8.2,34.4,NA
2023,3516200,municipal,EF anos iniciais,22.4,98.1,NA,16.6,0
2023,3516200,municipal,EF anos finais,21.6,NA,NA,6.8,23
2023,3516200,municipal,EM,NA,NA,49.1,NA,20.4
2023,3516309,estadual,EF anos iniciais,23.5,88,5.9,40,NA
2023,3516309,estadual,EF anos finais,25.5,94.1,6,12.3,NA
2023,3516309,estadual,EM,NA,5.9,0,38.3,NA
2023,3516309,municipal,EF anos iniciais,28,99.2,NA,26.5,0
2023,3516309,municipal,EF anos finais,28.7,NA,NA,1.8,43.9
2023,3516309,municipal,EM,NA,NA,4,NA,20.7
2023,3516408,estadual,EF anos iniciais,27.8,97.1,6.4,32.1,0
2023,3516408,estadual,EF anos finais,23.1,96.4,6.4,9.7,45.8
2023,3516408,estadual,EM,NA,6.4,21.4,45,NA
2023,3516408,municipal,EF anos iniciais,24.466666666666665,99.7,NA,36.56666666666666,0
2023,3516408,municipal,EF anos finais,25.8,100,NA,6,35.9
2023,3516408,municipal,EM,NA,5.466666666666667,37.7,9.2,24.066666666666666
2023,3516507,estadual,EF anos iniciais,NA,NA,9,53.3,NA
2023,3516507,estadual,EF anos finais,NA,100,9.2,0,NA
2023,3516507,estadual,EM,NA,9.1,0,46.7,NA
2023,3516507,municipal,EF anos iniciais,22,100,NA,8.3,NA
2023,3516507,municipal,EF anos finais,20,NA,NA,8.3,NA
2023,3516507,municipal,EM,NA,NA,0,NA,15.3
2023,3516606,estadual,EF anos iniciais,NA,NA,9.1,47.6,0
2023,3516606,estadual,EF anos finais,NA,100,9,4.8,42.9
2023,3516606,estadual,EM,NA,9.1,0,47.6,NA
2023,3516606,municipal,EF anos iniciais,17.3,100,NA,16,NA
2023,3516606,municipal,EF anos finais,16.8,NA,NA,0,NA
2023,3516606,municipal,EM,NA,NA,0,NA,18
2023,3516705,estadual,EF anos iniciais,NA,NA,6.5,39,0
2023,3516705,estadual,EF anos finais,NA,99.3,6.4,11.4,14.3
2023,3516705,estadual,EM,NA,6.6,37.5,36.6,NA
2023,3516705,municipal,EF anos iniciais,22.2,99.60000000000001,NA,19.133333333333333,0
2023,3516705,municipal,EF anos finais,23.4,100,NA,5,83.3
2023,3516705,municipal,EM,NA,NA,2.6,14.3,21.8
2023,3516804,estadual,EF anos iniciais,18,100,7,0,NA
2023,3516804,estadual,EF anos finais,23.5,100,7,0,NA
2023,3516804,estadual,EM,NA,7,0,46.2,NA
2023,3516804,municipal,EF anos iniciais,NA,100,NA,0,NA
2023,3516804,municipal,EF anos finais,NA,NA,NA,0,NA
2023,3516804,municipal,EM,NA,NA,0,NA,15.4
2023,3516853,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3516853,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3516853,estadual,EM,NA,NA,100,NA,NA
2023,3516853,municipal,EF anos iniciais,18.4,100,5.5,20.7,NA
2023,3516853,municipal,EF anos finais,17.8,100,5.3,0,NA
2023,3516853,municipal,EM,NA,5.5,25,47.1,13.4
2023,3516903,estadual,EF anos iniciais,7,100,9.8,0,NA
2023,3516903,estadual,EF anos finais,14,100,9,0,NA
2023,3516903,estadual,EM,NA,9.1,0,0,NA
2023,3516903,municipal,EF anos iniciais,23.4,100,5.1,27.3,NA
2023,3516903,municipal,EF anos finais,23,96.3,5.3,1.8,NA
2023,3516903,municipal,EM,NA,5.2,12.5,42.3,17.7
2023,3517000,estadual,EF anos iniciais,NA,NA,5.9,34.4,0
2023,3517000,estadual,EF anos finais,NA,96.9,5.9,3.1,73.3
2023,3517000,estadual,EM,NA,6,61.1,56.3,NA
2023,3517000,municipal,EF anos iniciais,24,100,NA,23.1,0
2023,3517000,municipal,EF anos finais,21.3,100,NA,7.7,85.7
2023,3517000,municipal,EM,NA,NA,0,0,19.3
2023,3517109,estadual,EF anos iniciais,NA,NA,9.1,47.1,NA
2023,3517109,estadual,EF anos finais,NA,94.1,9.1,5.9,NA
2023,3517109,estadual,EM,NA,9.1,0,35.3,NA
2023,3517109,municipal,EF anos iniciais,17,100,NA,9.5,NA
2023,3517109,municipal,EF anos finais,16.3,NA,NA,14.3,NA
2023,3517109,municipal,EM,NA,NA,0,NA,16.1
2023,3517208,estadual,EF anos iniciais,NA,NA,7.1,48.1,0
2023,3517208,estadual,EF anos finais,NA,98.1,6.7,19.2,14.3
2023,3517208,estadual,EM,NA,6.9,0,15.4,NA
2023,3517208,municipal,EF anos iniciais,20.3,94.4,NA,15.4,0
2023,3517208,municipal,EF anos finais,22.9,NA,NA,0,80
2023,3517208,municipal,EM,NA,NA,14.3,NA,17.3
2023,3517307,estadual,EF anos iniciais,NA,NA,7.1,6.7,NA
2023,3517307,estadual,EF anos finais,NA,100,7.1,0,NA
2023,3517307,estadual,EM,NA,7,0,66.7,NA
2023,3517307,municipal,EF anos iniciais,25.7,100,NA,19,NA
2023,3517307,municipal,EF anos finais,23.7,NA,NA,4.8,NA
2023,3517307,municipal,EM,NA,NA,0,NA,19.5
2023,3517406,estadual,EF anos iniciais,NA,NA,6.9,44.1,NA
2023,3517406,estadual,EF anos finais,NA,100,6.6,4.3,NA
2023,3517406,estadual,EM,NA,6.8,0,43,NA
2023,3517406,municipal,EF anos iniciais,19.6,96.2,NA,29.9,0
2023,3517406,municipal,EF anos finais,23.4,NA,NA,2.6,89.8
2023,3517406,municipal,EM,NA,NA,0,NA,16.9
2023,3517505,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3517505,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3517505,estadual,EM,NA,NA,0,NA,NA
2023,3517505,municipal,EF anos iniciais,23.6,93.8,5.6,15.1,0
2023,3517505,municipal,EF anos finais,20,96.4,5.5,3.2,62.5
2023,3517505,municipal,EM,NA,5.5,0,33.9,17.5
2023,3517604,estadual,EF anos iniciais,NA,NA,7.366666666666666,33.46666666666667,NA
2023,3517604,estadual,EF anos finais,NA,97.63333333333334,7.4,8.8,NA
2023,3517604,estadual,EM,NA,7.366666666666666,11.433333333333334,16.733333333333334,NA
2023,3517604,municipal,EF anos iniciais,18.833333333333332,95.2,5.733333333333333,24.9,NA
2023,3517604,municipal,EF anos finais,17.333333333333332,93.33333333333333,5.7,6.733333333333333,NA
2023,3517604,municipal,EM,NA,5.7,10.266666666666667,12.533333333333333,16.166666666666668
2023,3517703,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3517703,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3517703,estadual,EM,NA,NA,0,NA,NA
2023,3517703,municipal,EF anos iniciais,17.8,100,5.4,26.3,0
2023,3517703,municipal,EF anos finais,18.7,100,5.3,4.2,53.7
2023,3517703,municipal,EM,NA,5.3,16.7,36.7,15.1
2023,3517802,estadual,EF anos iniciais,NA,NA,5.6,85,NA
2023,3517802,estadual,EF anos finais,NA,95,5.6,0,NA
2023,3517802,estadual,EM,NA,5.6,0,10,NA
2023,3517802,municipal,EF anos iniciais,19,96,NA,15.4,NA
2023,3517802,municipal,EF anos finais,23,100,NA,7.7,NA
2023,3517802,municipal,EM,NA,NA,0,0,14.4
2023,3517901,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3517901,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3517901,estadual,EM,NA,NA,0,NA,NA
2023,3517901,municipal,EF anos iniciais,25.2,97.1,5.7,30.5,0
2023,3517901,municipal,EF anos finais,22.2,93.1,5.6,6.8,52.6
2023,3517901,municipal,EM,NA,5.6,0,27.6,18.3
2023,3518008,estadual,EF anos iniciais,NA,NA,9.1,0,NA
2023,3518008,estadual,EF anos finais,NA,100,9,0,NA
2023,3518008,estadual,EM,NA,9,0,92.9,NA
2023,3518008,municipal,EF anos iniciais,25,100,NA,27.3,NA
2023,3518008,municipal,EF anos finais,14.5,NA,NA,0,NA
2023,3518008,municipal,EM,NA,NA,0,NA,10.5
2023,3518107,estadual,EF anos iniciais,NA,NA,9,34.5,NA
2023,3518107,estadual,EF anos finais,NA,96.6,9,0,NA
2023,3518107,estadual,EM,NA,9,100,55.2,NA
2023,3518107,municipal,EF anos iniciais,25,95.7,NA,17.4,0
2023,3518107,municipal,EF anos finais,22,NA,NA,13,75
2023,3518107,municipal,EM,NA,NA,0,NA,16.4
2023,3518206,estadual,EF anos iniciais,NA,NA,7.6,23.5,0
2023,3518206,estadual,EF anos finais,NA,98.5,7.7,0,35.7
2023,3518206,estadual,EM,NA,7.7,33.3,57.4,NA
2023,3518206,municipal,EF anos iniciais,22.6,95.2,NA,28.3,0
2023,3518206,municipal,EF anos finais,25.5,NA,NA,6.7,50
2023,3518206,municipal,EM,NA,NA,0,NA,14.3
2023,3518305,estadual,EF anos iniciais,NA,NA,6.033333333333333,41.36666666666667,0
2023,3518305,estadual,EF anos finais,NA,99.23333333333333,6.166666666666667,0.8,8.3
2023,3518305,estadual,EM,NA,6.133333333333333,0,46.4,NA
2023,3518305,municipal,EF anos iniciais,22.3,100,NA,16,NA
2023,3518305,municipal,EF anos finais,18.833333333333332,NA,NA,2.6666666666666665,NA
2023,3518305,municipal,EM,NA,NA,21.366666666666667,50,13.4
2023,3518404,estadual,EF anos iniciais,NA,NA,7,29.1,0
2023,3518404,estadual,EF anos finais,NA,99.5,7.2,8.2,57.1
2023,3518404,estadual,EM,NA,7.1,13.3,29.7,NA
2023,3518404,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,3518404,federal,EF anos finais,NA,NA,NA,NA,NA
2023,3518404,federal,EM,NA,NA,0,NA,NA
2023,3518404,municipal,EF anos iniciais,21,97.53333333333333,5.533333333333333,26.066666666666666,0
2023,3518404,municipal,EF anos finais,22.633333333333333,100,5.6,8.9,15.6
2023,3518404,municipal,EM,NA,5.6,41.233333333333334,13.733333333333333,20.466666666666665
2023,3518503,estadual,EF anos iniciais,NA,NA,7.6,10,0
2023,3518503,estadual,EF anos finais,NA,100,7.9,0,52.2
2023,3518503,estadual,EM,NA,7.9,50,53.3,NA
2023,3518503,municipal,EF anos iniciais,15.766666666666667,97.33333333333333,NA,22.8,NA
2023,3518503,municipal,EF anos finais,19.4,NA,NA,0,NA
2023,3518503,municipal,EM,NA,NA,0,NA,14.3
2023,3518602,estadual,EF anos iniciais,NA,NA,NA,NA,0
2023,3518602,estadual,EF anos finais,NA,NA,NA,NA,38.5
2023,3518602,estadual,EM,NA,NA,41.666666666666664,NA,NA
2023,3518602,municipal,EF anos iniciais,18.8,99.2,5.4,31.1,0
2023,3518602,municipal,EF anos finais,21.1,100,5.5,4.7,30
2023,3518602,municipal,EM,NA,5.6,19,25.5,19.9
2023,3518701,estadual,EF anos iniciais,28.5,95.2,6,30.4,0
2023,3518701,estadual,EF anos finais,28.7,99.1,6,9.9,64.1
2023,3518701,estadual,EM,NA,6,11.8,31,NA
2023,3518701,municipal,EF anos iniciais,29.7,94.2,4.7,33.6,0
2023,3518701,municipal,EF anos finais,29.1,98.9,4.8,5,50.9
2023,3518701,municipal,EM,NA,4.7,16.7,35.5,22.4
2023,3518800,estadual,EF anos iniciais,26.233333333333334,94.96666666666667,6.2,32.56666666666667,0
2023,3518800,estadual,EF anos finais,26.966666666666665,95.9,6.3,9.3,55.4
2023,3518800,estadual,EM,NA,6.3,9.633333333333333,41,NA
2023,3518800,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,3518800,federal,EF anos finais,NA,NA,NA,NA,NA
2023,3518800,federal,EM,35,NA,0,NA,NA
2023,3518800,municipal,EF anos iniciais,33.1,95.8,NA,23,1.6
2023,3518800,municipal,EF anos finais,33,NA,NA,2.2,38.1
2023,3518800,municipal,EM,NA,NA,33.8,44.4,29.7
2023,3518859,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3518859,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3518859,estadual,EM,NA,NA,0,NA,NA
2023,3518859,municipal,EF anos iniciais,13.1,95.83333333333333,5.3,25.7,0
2023,3518859,municipal,EF anos finais,17.4,100,5.3,10.733333333333333,53.3
2023,3518859,municipal,EM,NA,5.3,0,36.4,14.633333333333333
2023,3518909,estadual,EF anos iniciais,NA,NA,7,27.8,NA
2023,3518909,estadual,EF anos finais,NA,100,7,16.7,NA
2023,3518909,estadual,EM,NA,7,0,16.7,NA
2023,3518909,municipal,EF anos iniciais,15.7,100,NA,13.6,NA
2023,3518909,municipal,EF anos finais,14.3,NA,NA,9.1,NA
2023,3518909,municipal,EM,NA,NA,0,NA,12
2023,3519006,estadual,EF anos iniciais,NA,NA,7,0,NA
2023,3519006,estadual,EF anos finais,NA,100,7,0,NA
2023,3519006,estadual,EM,NA,7,0,72.2,NA
2023,3519006,municipal,EF anos iniciais,24,100,NA,33.3,NA
2023,3519006,municipal,EF anos finais,26,NA,NA,0,NA
2023,3519006,municipal,EM,NA,NA,0,NA,18.2
2023,3519055,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3519055,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3519055,estadual,EM,NA,NA,0,NA,NA
2023,3519055,municipal,EF anos iniciais,19.7,98.66666666666667,5.1,22.333333333333332,0
2023,3519055,municipal,EF anos finais,18.666666666666668,100,5.1,4.566666666666666,37.5
2023,3519055,municipal,EM,NA,5.1,0,34.4,19.2
2023,3519071,estadual,EF anos iniciais,24.5,100,6.3,32.9,3.2
2023,3519071,estadual,EF anos finais,24.5,94.1,6.4,7.8,59.2
2023,3519071,estadual,EM,NA,6.4,17.2,43.6,NA
2023,3519071,federal,EF anos iniciais,NA,NA,NA,NA,NA
2023,3519071,federal,EF anos finais,NA,NA,NA,NA,NA
2023,3519071,federal,EM,NA,NA,100,NA,NA
2023,3519071,municipal,EF anos iniciais,25.9,97.7,5.4,28.8,0
2023,3519071,municipal,EF anos finais,26.1,88.9,5.4,1.6,47.8
2023,3519071,municipal,EM,NA,5.4,11.5,17.2,21.5
2023,3519105,estadual,EF anos iniciais,NA,NA,NA,NA,0
2023,3519105,estadual,EF anos finais,NA,NA,NA,NA,16.7
2023,3519105,estadual,EM,NA,NA,0,NA,NA
2023,3519105,municipal,EF anos iniciais,26.4,100,5.4,29,NA
2023,3519105,municipal,EF anos finais,23.2,100,5.4,8.1,NA
2023,3519105,municipal,EM,NA,5.4,20,24.2,17.8
2023,3519204,estadual,EF anos iniciais,23,100,7,17.6,NA
2023,3519204,estadual,EF anos finais,24,94.4,7,2.9,NA
2023,3519204,estadual,EM,NA,7.1,0,44.4,NA
2023,3519204,municipal,EF anos iniciais,NA,100,NA,28.6,NA
2023,3519204,municipal,EF anos finais,NA,NA,NA,28.6,NA
2023,3519204,municipal,EM,NA,NA,0,NA,17.4
2023,3519253,estadual,EF anos iniciais,NA,NA,5.6,43.5,0
2023,3519253,estadual,EF anos finais,NA,100,5.6,17.4,76.7
2023,3519253,estadual,EM,NA,5.6,40,30.4,NA
2023,3519253,municipal,EF anos iniciais,22.7,100,4.6,20.966666666666665,0
2023,3519253,municipal,EF anos finais,14.6,100,4.5,7.933333333333333,58.3
2023,3519253,municipal,EM,NA,4.533333333333333,41.666666666666664,34.6,17.466666666666665
2023,3519303,estadual,EF anos iniciais,NA,NA,7.7,29.4,0
2023,3519303,estadual,EF anos finais,NA,99.3,7.5,8.1,38.5
2023,3519303,estadual,EM,NA,7.5,28.6,55.9,NA
2023,3519303,municipal,EF anos iniciais,23.2,95.2,NA,23.7,0
2023,3519303,municipal,EF anos finais,24.4,NA,NA,4.4,85.7
2023,3519303,municipal,EM,NA,NA,6.7,NA,22
2023,3519402,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3519402,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3519402,estadual,EM,NA,NA,0,NA,NA
2023,3519402,municipal,EF anos iniciais,22,92.1,5.6,21.1,0
2023,3519402,municipal,EF anos finais,24,100,5.5,15.8,28.6
2023,3519402,municipal,EM,NA,5.6,20,23.1,16.2
2023,3519501,estadual,EF anos iniciais,NA,NA,4.8,38.5,0
2023,3519501,estadual,EF anos finais,NA,96.2,5.1,19.2,14.3
2023,3519501,estadual,EM,NA,4.9,0,23.1,NA
2023,3519501,municipal,EF anos iniciais,19.8,100,NA,33.3,NA
2023,3519501,municipal,EF anos finais,17.6,NA,NA,3.3,NA
2023,3519501,municipal,EM,NA,NA,0,NA,16
2023,3519600,estadual,EF anos iniciais,25.2,93.8,7.3,36.7,0
2023,3519600,estadual,EF anos finais,26.5,98.3,6.5,11.1,28.6
2023,3519600,estadual,EM,NA,6.8,22.2,32.9,NA
2023,3519600,municipal,EF anos iniciais,24.1,95.9,NA,15.533333333333333,0
2023,3519600,municipal,EF anos finais,24.9,100,NA,2.5666666666666664,85.7
2023,3519600,municipal,EM,NA,NA,8.866666666666667,0,21.8
2023,3519709,estadual,EF anos iniciais,NA,NA,6.266666666666667,43.63333333333333,0
2023,3519709,estadual,EF anos finais,NA,96.2,6.233333333333333,9.166666666666666,28.6
2023,3519709,estadual,EM,NA,6.3,22.7,32,NA
2023,3519709,municipal,EF anos iniciais,18.96666666666667,97.63333333333333,NA,16.566666666666666,0
2023,3519709,municipal,EF anos finais,19.766666666666666,100,NA,1.8,92.9
2023,3519709,municipal,EM,NA,NA,2.3333333333333335,0,18.433333333333334
2023,3519808,estadual,EF anos iniciais,NA,NA,NA,NA,0
2023,3519808,estadual,EF anos finais,NA,NA,NA,NA,23.8
2023,3519808,estadual,EM,NA,NA,50,NA,NA
2023,3519808,municipal,EF anos iniciais,24.3,100,5.6,29.7,NA
2023,3519808,municipal,EF anos finais,20.8,100,5.4,8.1,NA
2023,3519808,municipal,EM,NA,5.5,0,37.5,21.6
2023,3519907,estadual,EF anos iniciais,NA,NA,5.6,59.4,NA
2023,3519907,estadual,EF anos finais,NA,100,5.6,9.4,NA
2023,3519907,estadual,EM,NA,5.6,0,25,NA
2023,3519907,municipal,EF anos iniciais,17.8,100,NA,26.7,NA
2023,3519907,municipal,EF anos finais,20.6,NA,NA,10,NA
2023,3519907,municipal,EM,NA,NA,0,NA,17.5
2023,3520004,estadual,EF anos iniciais,NA,NA,5.9,43.1,NA
2023,3520004,estadual,EF anos finais,NA,100,5.7,12.5,NA
2023,3520004,estadual,EM,NA,5.7,0,33.3,NA
2023,3520004,municipal,EF anos iniciais,23.2,100,NA,39.7,0
2023,3520004,municipal,EF anos finais,23.7,NA,NA,4.4,42.5
2023,3520004,municipal,EM,NA,NA,10,NA,21.1
2023,3520103,estadual,EF anos iniciais,NA,NA,NA,NA,NA
2023,3520103,estadual,EF anos finais,NA,NA,NA,NA,NA
2023,3520103,estadual,EM,NA,NA,0,NA,NA
2023,3520103,municipal,EF anos iniciais,21.566666666666666,100,5.3,36.666666666666664,0
2023,3520103,municipal,EF anos finais,24.633333333333333,100,5.3,9.266666666666667,76.9
2023,3520103,municipal,EM,NA,5.3,18.9,22,17.133333333333333
2023,3520202,estadual,EF anos iniciais,NA,NA,5.7,55,NA
2023,3520202,estadual,EF anos finais,NA,95,5.6,20,NA
2023,3520202,estadual,EM,NA,5.6,0,10,NA
2023,3520202,municipal,EF anos iniciais,24.033333333333335,92.26666666666667,5.366666666666667,28,NA
2023,3520202,municipal,EF anos finais,19.566666666666666,100,5.466666666666667,4.8,NA
2023,3520202,municipal,EM,NA,5.433333333333334,34.43333333333333,14.766666666666667,17.099999999999998
2023,3520301,estadual,EF anos iniciais,13.5,57.1,7.8999999999999995,20.833333333333332,0
